Cruise,Station,Year,Month,Day,Hour,Lat,Long,Pressure_CTD (dbar),Depth (m),Temperatura_CTD (C),Salinidade_CTD (psu),Sound velocity_CTD (m/s),Density_CTD(kg/m3),Prof local (m),Secchi (m),Salinidade (psu),Temperatura (C),pH,pH2,Tph,OD (mg/L),OD (% sat),OD (frasco),pCO2,Cond(mS/cm),Ch4,Metais (ml),N Fil Metais,MPS (mL),MPS (mg/ L),Volume filtrado Chl-a (ml),Chl a (ug/m3),Feo (ug/m3),Clorf-a (ug/m3),Clorf-b (ug/m3),Clorf-c (ug/m3),Clorf-a 2(ug/m3),Clorf-b 2(ug/m3),Clorf-c 2(ug/m3),Carotenoide Diatom (ug/m3),Carotenoide Dinofl (ug/m3)
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,8.25,8.230057897,19.98275036,35.23451228,1521.827416,1024.982487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,8.55,8.528873792,19.73187828,35.17514286,1521.069231,1025.004414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,8.85,8.827665889,19.48845554,35.27596321,1520.50691,1025.146165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,9.15,9.126418541,19.26442044,35.36760625,1519.984934,1025.275484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,9.45,9.425143853,19.13884163,35.40041601,1519.672143,1025.334209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,9.75,9.723850981,19.02816173,35.44854711,1519.417792,1025.400711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,10.05,10.02254491,18.89506033,35.43439655,1519.028487,1025.425224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,10.35,10.32124148,18.83228338,35.35652188,1518.76662,1025.382974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,10.65,10.61993688,18.7381575,35.3897139,1518.540244,1025.43358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,10.95,10.91861242,18.6253708,35.46338108,1518.305528,1025.519806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,11.25,11.21727399,18.58723484,35.4622408,1518.199805,1025.529882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,11.55,11.51592812,18.52891841,35.49542041,1518.074819,1025.571295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,11.85,11.81456709,18.42634819,35.54240493,1517.837766,1025.634376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,12.15,12.11319558,18.35639668,35.52994138,1517.626812,1025.6437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,12.45,12.41182364,18.2615822,35.48942055,1517.311669,1025.637709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,12.75,12.71044795,18.1765116,35.50196054,1517.084297,1025.66984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,13.05,13.00906217,18.14697494,35.5397305,1517.046436,1025.707435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,13.35,13.30767504,18.12115854,35.49314754,1516.923515,1025.679492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,13.65,13.60628424,18.04437611,35.53648726,1516.754389,1025.733065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,13.95,13.90488784,18.02195595,35.50821063,1516.661927,1025.718276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,14.25,14.20348952,17.99241836,35.53402101,1516.610166,1025.746679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,14.55,14.50208358,17.92409245,35.54210527,1516.424944,1025.77108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT136,2021,11,8,16:45,-23.023667,-44.4053,14.8005182,14.75142666,17.95156427,35.52961979,1516.495123,1025.755827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,0.15,0.150320693,26.90696366,29.70170236,1533.257271,1018.764602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,0.45,0.450952951,26.90846914,29.78275187,1533.351669,1018.82631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,0.75,0.751543395,26.85557954,30.05463659,1533.522199,1019.048369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,1.05,1.052039308,26.64876695,30.52530793,1533.545827,1019.467836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,1.35,1.352401137,26.37692716,31.06423672,1533.4884,1019.958797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,1.65,1.652610897,26.26198497,31.73612744,1533.939198,1020.50131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,1.95,1.952680789,26.07584696,32.20103651,1534.002183,1020.910209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,2.25,2.252639591,25.77135771,32.53618197,1533.644951,1021.257719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,2.55,2.55249395,25.63224302,32.9609959,1533.773857,1021.621914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,2.85,2.852259186,25.50439676,33.23030917,1533.762624,1021.865435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,3.15,3.151958995,25.32484502,33.42502168,1533.546816,1022.068404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,3.45,3.451592236,25.14947206,33.68591432,1533.410572,1022.319926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,3.75,3.751142071,24.94471829,34.02333512,1533.28427,1022.638045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,4.05,4.050585926,24.60146136,34.42214032,1532.884959,1023.044099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,4.35,4.349950995,24.4939443,34.55322554,1532.768788,1023.17674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,4.65,4.649282369,24.37528194,34.63428408,1532.570551,1023.274823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT137,2021,11,8,17:52,-22.988367,-44.3454,5.02188503,5.020301984,24.27164717,34.72890782,1532.424392,1023.378922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,0.15,0.149771266,22.42714546,32.89447068,1525.669243,1022.501868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,0.45,0.44929017,22.27865948,33.05041819,1525.457405,1022.663046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,0.75,0.748776468,22.21205987,33.10559539,1525.348551,1022.724819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,1.05,1.048235609,22.080152,33.21899258,1525.13179,1022.848935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,1.35,1.347672082,22.00999452,33.23258114,1524.967047,1022.880053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,1.65,1.647089578,21.91122615,33.32509514,1524.813275,1022.978983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,1.95,1.946473374,21.82104396,33.46402281,1524.732818,1023.110741,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,2.25,2.245821698,21.73214503,33.57622995,1524.625935,1023.221824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,2.55,2.54513631,21.64383281,33.70014869,1524.533135,1023.341613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,2.85,2.844427309,21.61680337,33.74399031,1524.514663,1023.383672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,3.15,3.14370708,21.58196124,33.77587844,1524.462169,1023.418794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,3.45,3.442976781,21.54936762,33.80728912,1524.415069,1023.452929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,3.75,3.742238333,21.53027355,33.82760547,1524.39164,1023.47492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,4.05,4.041492013,21.49216039,33.85454266,1524.324779,1023.507161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,4.35,4.340738198,21.4722283,33.87118469,1524.294991,1023.526584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,4.65,4.63997985,21.46786484,33.88364467,1524.302124,1023.538558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,4.95,4.939218536,21.4597185,33.89044395,1524.292902,1023.547267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,5.25,5.238454535,21.45473278,33.90016133,1524.295341,1023.557327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,5.55,5.53768879,21.44999132,33.8997054,1524.287187,1023.559587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,5.85,5.836920973,21.44651668,33.91291724,1524.297521,1023.57189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,6.15,6.136149417,21.44089395,33.92715175,1524.303248,1023.585558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,6.45,6.435377596,21.43750538,33.90913023,1524.27929,1023.574094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,6.75,6.734604309,21.43498149,33.93529548,1524.306479,1023.595983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,7.05,7.033826832,21.42756849,33.94032173,1524.297242,1023.603142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,7.35,7.333047546,21.42024318,33.94334338,1524.28602,1023.608752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,7.65,7.632266923,21.41929837,33.94644519,1524.291935,1023.612676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,7.95,7.931484965,21.41562355,33.95077549,1524.291913,1023.618281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,8.25,8.230702154,21.41513723,33.9496998,1524.294435,1023.618904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,8.55,8.529918397,21.41300492,33.95541517,1524.300066,1023.625139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,8.85,8.829133541,21.40916073,33.95450912,1524.2938,1023.62681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,9.15,9.128349242,21.40797196,33.94566649,1524.285857,1023.62172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,9.45,9.427565512,21.41192533,33.94745552,1524.303414,1023.623305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,9.75,9.726780514,21.40654051,33.95364643,1524.300875,1023.630793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,10.05,10.02599406,21.40177467,33.9539547,1524.293486,1023.633639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT138,2021,11,9,8:58,-22.970167,-43.982183,10.38566931,10.36078232,21.40170953,33.95755666,1524.302901,1023.637857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,0.15,0.149799638,22.47632825,32.65728771,1525.537527,1022.308212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,0.45,0.449388825,22.39546453,32.71624533,1525.396205,1022.376893,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,0.75,0.748967307,22.39667365,32.72115721,1525.409767,1022.381585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,1.05,1.048546466,22.40198883,32.70962529,1525.416022,1022.372657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,1.35,1.348127852,22.40985594,32.70305665,1525.43438,1022.366778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,1.65,1.647710552,22.41805902,32.70079991,1525.458338,1022.364074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,1.95,1.947294178,22.42193853,32.69626726,1525.468514,1022.360856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,2.25,2.246878173,22.42179021,32.69592147,1525.472767,1022.361941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,2.55,2.546461713,22.42075943,32.69698671,1525.476263,1022.364343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,2.85,2.846043797,22.41298733,32.70285757,1525.467431,1022.372279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,3.15,3.145622419,22.39407426,32.71534633,1525.436759,1022.388353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,3.45,3.445197507,22.38204285,32.72031467,1525.415798,1022.396795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,3.75,3.744768961,22.36934434,32.73599672,1525.404832,1022.413549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,4.05,4.044333911,22.34042755,32.76056347,1525.361197,1022.441577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,4.35,4.343889317,22.30332883,32.79462255,1525.306513,1022.479087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,4.65,4.643437604,22.29770048,32.80596247,1525.309239,1022.490567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,4.95,4.942985854,22.30756959,32.79358829,1525.326514,1022.479729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,5.25,5.242535563,22.30863298,32.79393216,1525.334693,1022.480998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,5.55,5.54208055,22.28604089,32.82522101,1525.314896,1022.51235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,5.85,5.841612824,22.2277046,32.87563581,1525.222376,1022.568184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,6.15,6.141135493,22.22095376,32.88479859,1525.219748,1022.578324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,6.45,6.440655451,22.21523495,32.89251723,1525.218239,1022.587081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,6.75,6.740168827,22.17553732,32.92442066,1525.154102,1022.623657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT139,2021,11,9,10:14,-22.929167,-43.902833,7.161190902,7.150684725,22.17489813,32.92689641,1525.16202,1022.627503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,0.15,0.150605294,24.12503292,26.0380738,1522.587546,1016.839433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,0.45,0.451801032,24.1609062,26.18279833,1522.839661,1016.93955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,0.75,0.752740317,24.34340311,28.41956034,1525.715644,1018.574171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,1.05,1.053265843,24.32890435,29.96019021,1527.345623,1019.741747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,1.35,1.353586888,24.34613453,30.25668377,1527.713493,1019.961757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,1.65,1.653852313,24.32861326,30.45776167,1527.89184,1020.119943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,1.95,1.954075711,24.24476307,30.59283594,1527.833581,1020.247722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,2.25,2.254238962,24.07097625,30.89677376,1527.732391,1020.529212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,2.55,2.554307219,23.84855487,31.29261776,1527.607076,1020.894197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,2.85,2.854287645,23.60735965,31.50698001,1527.235184,1021.127267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,3.15,3.154195838,23.27341082,31.72112383,1526.622947,1021.38641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,3.45,3.454025224,22.9589656,31.96852038,1526.090473,1021.664516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,3.75,3.753772433,22.65816567,32.22738042,1525.600176,1021.946906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,4.05,4.05345054,22.43904535,32.39412896,1525.217192,1022.136118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,4.35,4.353094845,22.3841725,32.42721592,1525.115094,1022.177863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,4.65,4.652719355,22.28721877,32.51336987,1524.960773,1022.271575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT140,2021,11,9,11:49,-22.960967,-43.8166,4.845359185,4.84781677,22.20735912,32.5981239,1524.847528,1022.358962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,0.15,0.150251786,24.68344708,29.42702265,1527.637112,1019.231818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,0.45,0.450754773,24.67192593,29.42584187,1527.612368,1019.23562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,0.75,0.751256414,24.66970472,29.43072306,1527.617158,1019.241256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,1.05,1.051752765,24.65517659,29.46397148,1527.622001,1019.271898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,1.35,1.352238082,24.62751458,29.51061065,1527.608711,1019.316494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,1.65,1.652685205,24.50867005,29.74769862,1527.574186,1019.531464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,1.95,1.95300259,24.18103491,30.50215864,1527.576387,1020.197861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,2.25,2.25310166,23.92628113,31.48513622,1528.006109,1021.01582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,2.55,2.553036299,23.70435214,31.79666244,1527.789918,1021.316994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,2.85,2.852901169,23.43526695,31.92288074,1527.250117,1021.49137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,3.15,3.152709245,23.16911155,32.10185848,1526.77069,1021.704364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,3.45,3.452478513,23.10365516,32.14401058,1526.653884,1021.756253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,3.75,3.752238931,23.08131584,32.14553704,1526.603248,1021.765078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT141,2021,11,9,12:58,-22.99035,-43.77445,4.026188781,4.028206363,23.08711892,32.14264087,1526.619611,1021.762433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT142,2021,11,9,14:00,-23.0041,-43.732233,0.15,0.150124562,24.50408579,30.50230211,1528.350754,1020.095568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT142,2021,11,9,14:00,-23.0041,-43.732233,0.45,0.450373146,24.49805841,30.50287428,1528.341466,1020.099075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT142,2021,11,9,14:00,-23.0041,-43.732233,0.75,0.750619909,24.49314725,30.5113927,1528.343508,1020.108249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT142,2021,11,9,14:00,-23.0041,-43.732233,1.05,1.050863342,24.48608475,30.52526492,1528.345985,1020.122096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT142,2021,11,9,14:00,-23.0041,-43.732233,1.35,1.351102531,24.47321865,30.53889641,1528.333806,1020.137466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT142,2021,11,9,14:00,-23.0041,-43.732233,1.65,1.651332332,24.45808565,30.59598006,1528.362844,1020.186293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT142,2021,11,9,14:00,-23.0041,-43.732233,1.95,1.951551571,24.43577553,30.61648822,1528.334622,1020.209626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT142,2021,11,9,14:00,-23.0041,-43.732233,2.25,2.251754178,24.4107243,30.7244083,1528.393853,1020.299735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT142,2021,11,9,14:00,-23.0041,-43.732233,2.55,2.55193194,24.38164234,30.81624786,1528.425722,1020.378896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT142,2021,11,9,14:00,-23.0041,-43.732233,2.85,2.852081444,24.34457064,30.95028069,1528.483255,1020.492257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT142,2021,11,9,14:00,-23.0041,-43.732233,3.056379619,3.058552093,24.35190591,30.95694691,1528.51215,1020.496033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT143,2021,11,10,9:05,-23.095717,-44.356483,0.15,0.149648855,22.8945631,34.1720921,1528.2766,1023.338266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT01,VLT143,2021,11,10,9:05,-23.095717,-44.356483,0.45,0.448949188,22.86316337,34.13464295,1528.160129,1023.320151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
